InfoDate,EmployeeID,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TrainingTimesLastYear,YearsAtCompany,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,BusinessTravel,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,retirementType,resignationReason,Attrition,retirementDate,JobInvolvement,PerformanceRating
2015-12-31,2096,33,26,42300,0.0,12,0,0,14,1,4,3,Travel_Rarely,Sales,College,Marketing,Male,1,Research Scientist,Married,,,No,,3,3
2015-12-31,1127,34,2,46950,1.0,16,1,2,14,1,4,2,Travel_Rarely,Sales,Bachelor,Marketing,Male,4,Healthcare Representative,Single,,,No,,3,3
2015-12-31,2597,34,2,46950,1.0,16,1,2,14,1,4,2,Travel_Rarely,Sales,Bachelor,Marketing,Male,4,Healthcare Representative,Single,,,No,,3,3
2015-12-31,4067,34,2,46950,1.0,16,1,2,14,1,4,2,Travel_Rarely,Sales,Bachelor,Marketing,Male,4,Healthcare Representative,Single,,,No,,3,3
2015-12-31,2708,53,2,31620,4.0,15,0,4,14,3,4,2,Travel_Rarely,Sales,Below College,Life Sciences,Male,5,Human Resources,Divorced,,,No,,3,3
2015-12-31,1238,53,2,31620,4.0,15,0,4,14,3,3,2,Travel_Rarely,Sales,Below College,Life Sciences,Male,5,Human Resources,Divorced,,,No,,3,3
2015-12-31,4178,53,2,31620,4.0,15,0,4,14,3,3,2,Travel_Rarely,Sales,Below College,Life Sciences,Male,5,Human Resources,Divorced,,,No,,3,3
2015-12-31,3666,34,10,74120,1.0,24,0,4,14,3,4,4,Travel_Rarely,Research & Development,Master,Other,Female,2,Laboratory Technician,Single,,,No,,3,4
2015-12-31,726,34,10,74120,1.0,24,0,4,14,3,4,4,Travel_Rarely,Research & Development,Master,Other,Female,2,Laboratory Technician,Single,,,No,,3,4
2015-12-31,2196,34,10,74120,1.0,24,0,4,14,3,4,4,Travel_Rarely,Research & Development,Master,Other,Female,2,Laboratory Technician,Single,,,No,,3,4
2015-12-31,3840,35,29,78230,1.0,13,1,3,14,3,3,3,Non-Travel,Research & Development,Bachelor,Medical,Female,2,Sales Executive,Married,,,No,,3,3
2015-12-31,900,35,29,78230,1.0,13,1,3,14,3,3,3,Non-Travel,Research & Development,Bachelor,Medical,Female,2,Sales Executive,Married,,,No,,3,3
2015-12-31,2370,35,29,78230,1.0,13,1,3,14,3,3,3,Non-Travel,Research & Development,Bachelor,Medical,Female,2,Sales Executive,Married,,,No,,3,3
2015-12-31,928,43,2,24220,1.0,11,1,2,14,3,3,3,Travel_Rarely,Research & Development,Master,Life Sciences,Female,1,Research Scientist,Married,,,No,,3,3
2015-12-31,2398,43,2,24220,1.0,11,1,2,14,3,3,3,Travel_Rarely,Research & Development,Master,Life Sciences,Female,1,Research Scientist,Married,,,No,,3,3
2015-12-31,3868,43,2,24220,1.0,11,1,2,14,3,3,3,Travel_Rarely,Research & Development,Master,Life Sciences,Female,1,Research Scientist,Married,,,No,,3,3
2015-12-31,2268,34,2,68770,7.0,20,0,3,14,2,1,2,Travel_Frequently,Research & Development,Master,Medical,Female,2,Sales Representative,Divorced,,,No,,3,4
2015-12-31,798,34,2,68770,7.0,20,0,3,14,2,1,2,Travel_Frequently,Research & Development,Master,Medical,Female,2,Sales Representative,Divorced,,,No,,3,4
2015-12-31,3738,34,2,68770,7.0,20,0,3,14,2,1,2,Travel_Frequently,Research & Development,Master,Medical,Female,2,Sales Representative,Divorced,,,No,,3,4
2015-12-31,3185,53,24,22690,7.0,11,1,2,14,4,1,4,Travel_Rarely,Research & Development,Bachelor,Other,Female,3,Manager,Single,,,No,,2,3
2015-12-31,245,53,24,22690,7.0,11,1,2,14,4,1,4,Travel_Rarely,Research & Development,Bachelor,Other,Female,3,Manager,Single,,,No,,2,3
2015-12-31,1715,53,24,22690,7.0,11,1,2,14,4,1,4,Travel_Rarely,Research & Development,Bachelor,Other,Female,3,Manager,Single,,,No,,2,3
2015-12-31,4363,32,5,34770,1.0,11,0,2,14,4,4,2,Travel_Rarely,Research & Development,Bachelor,Medical,Male,1,Healthcare Representative,Married,,,No,,4,3
2015-12-31,1423,32,5,34770,1.0,11,0,2,14,4,4,2,Travel_Rarely,Research & Development,Bachelor,Medical,Male,1,Healthcare Representative,Married,Resignation,Stress,Sí,2016-07-15,4,3
2015-12-31,2893,32,5,34770,1.0,11,0,2,14,4,4,2,Travel_Rarely,Research & Development,Bachelor,Medical,Male,1,Healthcare Representative,Married,Resignation,Others,Sí,2016-01-22,4,3
2015-12-31,3893,33,3,97250,1.0,11,0,0,14,2,2,3,Travel_Rarely,Sales,Bachelor,Life Sciences,Male,3,Manager,Married,,,No,,3,3
2015-12-31,2423,33,3,97250,1.0,11,0,0,14,2,2,3,Travel_Rarely,Sales,Bachelor,Life Sciences,Male,3,Manager,Married,,,No,,3,3
2015-12-31,953,33,3,97250,1.0,11,0,0,14,2,2,3,Travel_Rarely,Sales,Bachelor,Life Sciences,Male,3,Manager,Married,,,No,,3,3
2015-12-31,598,37,14,65770,1.0,13,0,1,14,4,4,2,Travel_Rarely,Research & Development,Master,Life Sciences,Male,3,Research Scientist,Married,,,No,,1,3
2015-12-31,3538,37,14,65770,1.0,13,0,1,14,4,4,2,Travel_Rarely,Research & Development,Master,Life Sciences,Male,3,Research Scientist,Married,,,No,,1,3
2015-12-31,2068,37,14,65770,1.0,13,0,1,14,4,4,2,Travel_Rarely,Research & Development,Master,Life Sciences,Male,3,Research Scientist,Married,,,No,,1,3
2015-12-31,819,54,10,37610,3.0,12,0,3,14,2,4,3,Travel_Frequently,Sales,Bachelor,Life Sciences,Female,4,Research Scientist,Divorced,,,No,,2,3
2015-12-31,2289,54,10,37610,3.0,12,0,3,14,2,4,3,Travel_Frequently,Sales,Bachelor,Life Sciences,Female,4,Research Scientist,Divorced,,,No,,2,3
2015-12-31,3759,54,10,37610,3.0,12,0,3,14,2,4,3,Travel_Frequently,Sales,Bachelor,Life Sciences,Female,4,Research Scientist,Divorced,,,No,,2,3
2015-12-31,1986,36,4,44780,0.0,18,1,3,14,4,4,2,Travel_Rarely,Research & Development,College,Life Sciences,Female,2,Human Resources,Single,,,No,,3,3
2015-12-31,516,36,4,44780,0.0,18,1,3,14,4,4,2,Travel_Rarely,Research & Development,College,Life Sciences,Female,2,Human Resources,Single,,,No,,3,3
2015-12-31,3456,36,4,44780,0.0,18,1,3,14,4,4,2,Travel_Rarely,Research & Development,College,Life Sciences,Female,2,Human Resources,Single,,,No,,3,3
2015-12-31,2390,50,2,43770,5.0,12,1,2,14,4,1,3,Travel_Rarely,Research & Development,College,Medical,Male,3,Sales Executive,Divorced,,,No,,2,3
2015-12-31,920,50,2,43770,5.0,12,1,2,14,4,1,3,Travel_Rarely,Research & Development,College,Medical,Male,3,Sales Executive,Divorced,,,No,,2,3
2015-12-31,3860,50,2,43770,5.0,12,1,2,14,4,1,3,Travel_Rarely,Research & Development,College,Medical,Male,3,Sales Executive,Divorced,,,No,,2,3
2015-12-31,711,36,16,12810,2.0,11,0,2,15,1,1,2,Travel_Frequently,Sales,College,Life Sciences,Male,1,Research Scientist,Married,,,No,,3,3
2015-12-31,2181,36,16,12810,2.0,11,0,2,15,1,1,2,Travel_Frequently,Sales,College,Life Sciences,Male,1,Research Scientist,Married,,,No,,3,3
2015-12-31,3651,36,16,12810,2.0,11,0,2,15,1,1,2,Travel_Frequently,Sales,College,Life Sciences,Male,1,Research Scientist,Married,,,No,,3,3
2015-12-31,3443,53,8,120610,2.0,20,1,2,15,3,2,3,Travel_Frequently,Sales,College,Medical,Male,2,Research Scientist,Married,,,No,,4,4
2015-12-31,503,53,8,120610,2.0,20,1,2,15,3,2,3,Travel_Frequently,Sales,College,Medical,Male,2,Research Scientist,Married,,,No,,4,4
2015-12-31,1973,53,8,120610,2.0,20,1,2,15,3,2,3,Travel_Frequently,Sales,College,Medical,Male,2,Research Scientist,Married,,,No,,4,4
2015-12-31,1268,33,29,31800,1.0,14,1,2,15,1,4,3,Travel_Frequently,Sales,Master,Life Sciences,Female,1,Human Resources,Single,,,No,,3,3
2015-12-31,2738,33,29,31800,1.0,14,1,2,15,1,4,3,Travel_Frequently,Sales,Master,Life Sciences,Female,1,Human Resources,Single,,,No,,3,3
2015-12-31,4208,33,29,31800,1.0,14,1,2,15,1,4,3,Travel_Frequently,Sales,Master,Life Sciences,Female,1,Human Resources,Single,,,No,,3,3
2015-12-31,838,33,9,28990,1.0,17,0,3,15,2,3,3,Travel_Rarely,Research & Development,Bachelor,Medical,Female,2,Manufacturing Director,Married,,,No,,2,3
2015-12-31,3778,33,9,28990,1.0,17,0,3,15,2,3,3,Travel_Rarely,Research & Development,Bachelor,Medical,Female,2,Manufacturing Director,Married,,,No,,2,3
2015-12-31,2308,33,9,28990,1.0,17,0,3,15,2,3,3,Travel_Rarely,Research & Development,Bachelor,Medical,Female,2,Manufacturing Director,Married,,,No,,2,3
2015-12-31,1159,38,19,68930,0.0,17,0,3,15,4,2,3,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,2,Sales Executive,Married,,,No,,3,3
2015-12-31,2629,38,19,68930,0.0,17,0,3,15,4,2,3,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,2,Sales Executive,Married,,,No,,3,3
2015-12-31,4099,38,19,68930,0.0,17,0,3,15,4,2,3,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,2,Sales Executive,Married,,,No,,3,3
2015-12-31,424,38,6,87890,1.0,11,3,4,15,4,1,3,Travel_Rarely,Sales,Bachelor,Other,Male,2,Sales Executive,Married,,,No,,3,3
2015-12-31,1894,38,6,87890,1.0,11,3,4,15,4,1,3,Travel_Rarely,Sales,Bachelor,Other,Male,2,Sales Executive,Married,,,No,,3,3
2015-12-31,3364,38,6,87890,1.0,11,3,4,15,4,1,3,Travel_Rarely,Sales,Bachelor,Other,Male,2,Sales Executive,Married,,,No,,3,3
2015-12-31,2018,45,1,125040,1.0,12,1,2,15,2,3,3,Non-Travel,Research & Development,Bachelor,Medical,Female,2,Human Resources,Married,,,No,,3,3
2015-12-31,548,45,1,125040,1.0,12,1,2,15,2,3,3,Non-Travel,Research & Development,Bachelor,Medical,Female,2,Human Resources,Married,,,No,,3,3
2015-12-31,3488,45,1,125040,1.0,12,1,2,15,2,3,3,Non-Travel,Research & Development,Bachelor,Medical,Female,2,Human Resources,Married,,,No,,3,3
2015-12-31,2421,34,28,176500,1.0,19,1,6,15,2,4,4,Travel_Rarely,Sales,Bachelor,Life Sciences,Female,2,Research Scientist,Married,,,No,,1,3
2015-12-31,3891,34,28,176500,1.0,19,1,6,15,2,4,4,Travel_Rarely,Sales,Bachelor,Life Sciences,Female,2,Research Scientist,Married,,,No,,1,3
2015-12-31,951,34,28,176500,1.0,19,1,6,15,2,4,4,Travel_Rarely,Sales,Bachelor,Life Sciences,Female,2,Research Scientist,Married,,,No,,1,3
2015-12-31,4130,36,1,132470,1.0,14,0,3,15,4,4,2,Non-Travel,Sales,Below College,Medical,Female,1,Human Resources,Divorced,,,No,,3,3
2015-12-31,2660,36,1,132470,1.0,14,0,3,15,4,4,2,Non-Travel,Sales,Below College,Medical,Female,1,Human Resources,Divorced,,,No,,3,3
2015-12-31,1190,36,1,132470,1.0,14,0,3,15,4,4,2,Non-Travel,Sales,Below College,Medical,Female,1,Human Resources,Divorced,,,No,,3,3
2015-12-31,1289,35,2,101240,0.0,14,1,2,15,3,1,3,Travel_Rarely,Research & Development,Master,Medical,Male,2,Healthcare Representative,Single,,,No,,4,3
2015-12-31,4229,35,2,101240,0.0,14,1,2,15,3,1,3,Travel_Rarely,Research & Development,Master,Medical,Male,2,Healthcare Representative,Single,,,No,,4,3
2015-12-31,2759,35,2,101240,0.0,14,1,2,15,3,1,3,Travel_Rarely,Research & Development,Master,Medical,Male,2,Healthcare Representative,Single,,,No,,4,3
2015-12-31,2394,49,6,107390,2.0,11,3,3,15,3,3,3,Travel_Rarely,Human Resources,College,Life Sciences,Female,2,Research Scientist,Married,,,No,,3,3
2015-12-31,924,49,6,107390,2.0,11,3,3,15,3,3,3,Travel_Rarely,Human Resources,College,Life Sciences,Female,2,Research Scientist,Married,,,No,,3,3
2015-12-31,3864,49,6,107390,2.0,11,3,3,15,3,3,3,Travel_Rarely,Human Resources,College,Life Sciences,Female,2,Research Scientist,Married,,,No,,3,3
2015-12-31,3261,38,2,23680,6.0,11,1,3,15,1,1,3,Travel_Frequently,Sales,Master,Life Sciences,Female,2,Research Scientist,Single,,,No,,3,3
2015-12-31,321,38,2,23680,6.0,11,1,3,15,1,1,3,Travel_Frequently,Sales,Master,Life Sciences,Female,2,Research Scientist,Single,,,No,,3,3
2015-12-31,1791,38,2,23680,6.0,11,1,3,15,1,1,3,Travel_Frequently,Sales,Master,Life Sciences,Female,2,Research Scientist,Single,,,No,,3,3
2015-12-31,3440,34,6,96130,0.0,12,1,5,15,2,4,2,Travel_Rarely,Sales,Master,Marketing,Male,2,Research Director,Divorced,,,No,,2,3
2015-12-31,1970,34,6,96130,0.0,12,1,5,15,2,4,2,Travel_Rarely,Sales,Master,Marketing,Male,2,Research Director,Divorced,,,No,,2,3
2015-12-31,500,34,6,96130,0.0,12,1,5,15,2,4,2,Travel_Rarely,Sales,Master,Marketing,Male,2,Research Director,Divorced,,,No,,2,3
2015-12-31,479,48,3,54150,7.0,11,1,1,15,3,3,3,Travel_Rarely,Sales,Bachelor,Medical,Male,1,Research Director,Single,,,No,,3,3
2015-12-31,3419,48,3,54150,7.0,11,1,1,15,3,3,3,Travel_Rarely,Sales,Bachelor,Medical,Male,1,Research Director,Single,,,No,,3,3
2015-12-31,1949,48,3,54150,7.0,11,1,1,15,3,3,3,Travel_Rarely,Sales,Bachelor,Medical,Male,1,Research Director,Single,,,No,,3,3
2015-12-31,4282,49,2,47240,1.0,11,1,3,15,3,1,2,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,1,Sales Executive,Married,,,No,,2,3
2015-12-31,1342,49,2,47240,1.0,11,1,3,15,3,1,2,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,1,Sales Executive,Married,,,No,,2,3
2015-12-31,2812,49,2,47240,1.0,11,1,3,15,3,1,2,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,1,Sales Executive,Married,,,No,,2,3
2015-12-31,1111,34,9,26250,1.0,12,3,4,15,3,4,3,Travel_Frequently,Research & Development,Master,Life Sciences,Female,2,Manufacturing Director,Married,,,No,,3,3
2015-12-31,2581,34,9,26250,1.0,12,3,4,15,3,4,3,Travel_Frequently,Research & Development,Master,Life Sciences,Female,2,Manufacturing Director,Married,,,No,,3,3
2015-12-31,4051,34,9,26250,1.0,12,3,4,15,3,4,3,Travel_Frequently,Research & Development,Master,Life Sciences,Female,2,Manufacturing Director,Married,,,No,,3,3
2015-12-31,2271,34,7,62880,0.0,15,1,2,15,1,2,4,Travel_Rarely,Research & Development,Below College,Medical,Male,1,Research Scientist,Single,Fired,,No,2016-11-26,3,3
2015-12-31,3741,34,7,62880,0.0,15,1,2,15,1,2,4,Travel_Rarely,Research & Development,Below College,Medical,Male,1,Research Scientist,Single,Resignation,Salary,Sí,2016-11-26,3,3
2015-12-31,801,34,7,62880,0.0,15,1,2,15,1,2,4,Travel_Rarely,Research & Development,Below College,Medical,Male,1,Research Scientist,Single,Resignation,Others,Sí,2016-07-31,3,3
2015-12-31,2480,34,7,196260,1.0,21,0,5,15,4,3,3,Non-Travel,Research & Development,Master,Medical,Female,1,Research Scientist,Divorced,,,No,,2,4
2015-12-31,1010,34,7,196260,1.0,21,0,5,15,4,3,3,Non-Travel,Research & Development,Master,Medical,Female,1,Research Scientist,Divorced,,,No,,2,4
2015-12-31,3950,34,7,196260,1.0,21,0,5,15,4,3,3,Non-Travel,Research & Development,Master,Medical,Female,1,Research Scientist,Divorced,,,No,,2,4
2015-12-31,1350,39,7,196580,4.0,13,1,3,15,4,3,4,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,1,Research Scientist,Married,,,No,,4,3
2015-12-31,4290,39,7,196580,4.0,13,1,3,15,4,3,4,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,1,Research Scientist,Married,,,No,,4,3
2015-12-31,2820,39,7,196580,4.0,13,1,3,15,4,3,4,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,1,Research Scientist,Married,,,No,,4,3
2015-12-31,2952,36,28,33770,0.0,12,2,2,15,4,4,3,Travel_Rarely,Research & Development,Below College,Life Sciences,Male,1,Laboratory Technician,Married,,,No,,3,3
2015-12-31,1482,36,28,33770,0.0,12,2,2,15,4,4,3,Travel_Rarely,Research & Development,Below College,Life Sciences,Male,1,Laboratory Technician,Married,,,No,,3,3
2015-12-31,12,36,28,33770,0.0,12,2,2,15,3,4,3,Travel_Rarely,Research & Development,Below College,Life Sciences,Male,1,Laboratory Technician,Married,,,No,,3,3
2015-12-31,1877,36,26,84740,0.0,14,0,3,16,3,4,2,Travel_Rarely,Research & Development,Master,Medical,Male,1,Laboratory Technician,Married,,,No,,3,3
2015-12-31,3347,36,26,84740,0.0,14,0,3,16,3,4,2,Travel_Rarely,Research & Development,Master,Medical,Male,1,Laboratory Technician,Married,,,No,,3,3
2015-12-31,407,36,26,84740,0.0,14,0,3,16,3,4,2,Travel_Rarely,Research & Development,Master,Medical,Male,1,Laboratory Technician,Married,,,No,,3,3
2015-12-31,1175,37,1,54290,1.0,17,1,3,16,3,4,3,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,4,Sales Executive,Married,,,No,,3,3
2015-12-31,2645,37,1,54290,1.0,17,1,3,16,3,4,3,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,4,Sales Executive,Married,,,No,,3,3
2015-12-31,4115,37,1,54290,1.0,17,1,3,16,3,4,3,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Female,4,Sales Executive,Married,,,No,,3,3
2015-12-31,436,36,10,22320,1.0,12,1,2,16,3,4,3,Travel_Rarely,Research & Development,Bachelor,Medical,Male,3,Sales Executive,Married,Fired,,No,2016-06-26,3,3
2015-12-31,1906,36,10,22320,1.0,12,1,2,16,3,4,3,Travel_Rarely,Research & Development,Bachelor,Medical,Male,3,Sales Executive,Married,Resignation,Salary,Sí,2016-05-23,3,3
2015-12-31,3376,36,10,22320,1.0,12,1,2,16,3,4,3,Travel_Rarely,Research & Development,Bachelor,Medical,Male,3,Sales Executive,Married,Resignation,Stress,Sí,2016-07-04,3,3
2015-12-31,2543,43,1,73790,7.0,13,2,3,16,1,3,3,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Male,1,Manufacturing Director,Married,,,No,,2,3
2015-12-31,1073,43,1,73790,7.0,13,2,3,16,1,3,3,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Male,1,Manufacturing Director,Married,,,No,,2,3
2015-12-31,4013,43,1,73790,7.0,13,2,3,16,1,3,3,Travel_Rarely,Research & Development,Bachelor,Life Sciences,Male,1,Manufacturing Director,Married,,,No,,2,3
2015-12-31,893,35,2,21570,1.0,25,0,1,16,2,1,3,Travel_Rarely,Research & Development,Bachelor,Medical,Female,2,Sales Executive,Married,,,No,,2,4
2015-12-31,3833,35,2,21570,1.0,25,0,1,16,2,1,3,Travel_Rarely,Research & Development,Bachelor,Medical,Female,2,Sales Executive,Married,,,No,,2,4
2015-12-31,2363,35,2,21570,1.0,25,0,1,16,2,1,3,Travel_Rarely,Research & Development,Bachelor,Medical,Female,2,Sales Executive,Married,,,No,,2,4
2015-12-31,521,46,12,89430,8.0,12,1,6,16,4,1,3,Travel_Rarely,Sales,Bachelor,Marketing,Female,3,Healthcare Representative,Divorced,,,No,,3,3
2015-12-31,3461,46,12,89430,8.0,12,1,6,16,4,1,3,Travel_Rarely,Sales,Bachelor,Marketing,Female,3,Healthcare Representative,Divorced,,,No,,3,3
2015-12-31,1991,46,12,89430,8.0,12,1,6,16,4,1,3,Travel_Rarely,Sales,Bachelor,Marketing,Female,3,Healthcare Representative,Divorced,,,No,,3,3
2015-12-31,87,35,16,25440,0.0,13,1,3,16,3,2,3,Travel_Rarely,Sales,College,Technical Degree,Male,3,Manager,Single,,,No,,4,3
2015-12-31,1557,35,16,25440,0.0,13,1,3,16,3,2,3,Travel_Rarely,Sales,College,Technical Degree,Male,3,Manager,Single,,,No,,4,3
2015-12-31,3027,35,16,25440,0.0,13,1,3,16,3,2,3,Travel_Rarely,Sales,College,Technical Degree,Male,3,Manager,Single,,,No,,4,3
2015-12-31,670,36,2,27250,9.0,21,1,4,16,3,2,3,Travel_Rarely,Research & Development,Master,Medical,Male,1,Healthcare Representative,Single,,,No,,2,4
2015-12-31,3610,36,2,27250,9.0,21,1,4,16,3,2,3,Travel_Rarely,Research & Development,Master,Medical,Male,1,Healthcare Representative,Single,,,No,,2,4
2015-12-31,2140,36,2,27250,9.0,21,1,4,16,3,2,3,Travel_Rarely,Research & Development,Master,Medical,Male,1,Healthcare Representative,Single,,,No,,2,4
2015-12-31,472,35,6,119960,1.0,19,2,3,16,3,3,2,Travel_Rarely,Research & Development,Master,Medical,Female,1,Manufacturing Director,Divorced,,,No,,3,3
2015-12-31,1942,35,6,119960,1.0,19,2,3,16,3,3,2,Travel_Rarely,Research & Development,Master,Medical,Female,1,Manufacturing Director,Divorced,,,No,,3,3
2015-12-31,3412,35,6,119960,1.0,19,2,3,16,3,3,2,Travel_Rarely,Research & Development,Master,Medical,Female,1,Manufacturing Director,Divorced,,,No,,3,3
2015-12-31,1044,58,2,23760,4.0,12,1,3,16,2,2,2,Non-Travel,Research & Development,Master,Medical,Male,1,Laboratory Technician,Divorced,,,No,,3,3
2015-12-31,3984,58,2,23760,4.0,12,1,3,16,2,2,2,Non-Travel,Research & Development,Master,Medical,Male,1,Laboratory Technician,Divorced,,,No,,3,3
2015-12-31,2514,58,2,23760,4.0,12,1,3,16,2,2,2,Non-Travel,Research & Development,Master,Medical,Male,1,Laboratory Technician,Divorced,,,No,,3,3
2015-12-31,2906,38,1,64720,0.0,12,0,4,16,1,3,2,Travel_Rarely,Research & Development,College,Medical,Male,4,Laboratory Technician,Divorced,,,No,,3,3
2015-12-31,4376,38,1,64720,0.0,12,0,4,16,1,3,2,Travel_Rarely,Research & Development,College,Medical,Male,4,Laboratory Technician,Divorced,,,No,,3,3
2015-12-31,1436,38,1,64720,0.0,12,0,4,16,1,3,2,Travel_Rarely,Research & Development,College,Medical,Male,4,Laboratory Technician,Divorced,,,No,,3,3
2015-12-31,1316,34,1,41980,1.0,22,1,2,16,1,3,3,Travel_Rarely,Research & Development,Master,Other,Male,4,Laboratory Technician,Single,,,No,,2,4
2015-12-31,2786,34,1,41980,1.0,22,1,2,16,1,3,3,Travel_Rarely,Research & Development,Master,Other,Male,4,Laboratory Technician,Single,,,No,,2,4
2015-12-31,4256,34,1,41980,1.0,22,1,2,16,1,3,3,Travel_Rarely,Research & Development,Master,Other,Male,4,Laboratory Technician,Single,,,No,,2,4
2015-12-31,3384,53,9,39200,6.0,16,1,3,17,3,3,4,Travel_Rarely,Research & Development,Bachelor,Technical Degree,Male,1,Manager,Divorced,,,No,,3,3
2015-12-31,1914,53,9,39200,6.0,16,1,3,17,3,3,4,Travel_Rarely,Research & Development,Bachelor,Technical Degree,Male,1,Manager,Divorced,,,No,,3,3
2015-12-31,444,53,9,39200,6.0,16,1,3,17,3,3,4,Travel_Rarely,Research & Development,Bachelor,Technical Degree,Male,1,Manager,Divorced,,,No,,3,3
2015-12-31,495,36,2,54820,1.0,18,0,3,17,3,1,3,Travel_Rarely,Sales,Master,Technical Degree,Male,4,Sales Executive,Single,Resignation,Others,Sí,2016-05-10,3,3
2015-12-31,1965,36,2,54820,1.0,18,0,3,17,3,1,3,Travel_Rarely,Sales,Master,Technical Degree,Male,4,Sales Executive,Single,Resignation,Salary,Sí,2016-01-07,3,3
2015-12-31,3435,36,2,54820,1.0,18,0,3,17,3,1,3,Travel_Rarely,Sales,Master,Technical Degree,Male,4,Sales Executive,Single,Fired,,No,2016-01-11,3,3
2015-12-31,4217,36,1,86060,1.0,14,2,3,17,3,3,3,Travel_Rarely,Sales,College,Marketing,Female,2,Sales Executive,Divorced,,,No,,3,3
2015-12-31,1277,36,1,86060,1.0,14,2,3,17,3,3,3,Travel_Rarely,Sales,College,Marketing,Female,2,Sales Executive,Divorced,,,No,,3,3
2015-12-31,2747,36,1,86060,1.0,14,2,3,17,3,3,3,Travel_Rarely,Sales,College,Marketing,Female,2,Sales Executive,Divorced,,,No,,3,3
2015-12-31,1448,43,1,29320,5.0,24,0,3,17,4,4,3,Travel_Rarely,Sales,Bachelor,Marketing,Female,2,Manufacturing Director,Married,,,No,,3,4
2015-12-31,2918,43,1,29320,5.0,24,0,3,17,4,4,3,Travel_Rarely,Sales,Bachelor,Marketing,Female,2,Manufacturing Director,Married,,,No,,3,4
2015-12-31,4388,43,1,29320,5.0,24,0,3,17,4,4,3,Travel_Rarely,Sales,Bachelor,Marketing,Female,2,Manufacturing Director,Married,,,No,,3,4
2015-12-31,378,35,9,31400,1.0,13,1,2,17,4,3,3,Travel_Rarely,Research & Development,College,Life Sciences,Female,1,Healthcare Representative,Married,,,No,,2,3
2015-12-31,1848,35,9,31400,1.0,13,1,2,17,4,3,3,Travel_Rarely,Research & Development,College,Life Sciences,Female,1,Healthcare Representative,Married,,,No,,2,3
2015-12-31,3318,35,9,31400,1.0,13,1,2,17,4,3,3,Travel_Rarely,Research & Development,College,Life Sciences,Female,1,Healthcare Representative,Married,,,No,,2,3
2015-12-31,28,37,5,27050,1.0,11,0,2,17,4,4,3,Travel_Rarely,Sales,Below College,Marketing,Male,1,Research Scientist,Single,,,No,,3,3
2015-12-31,1498,37,5,27050,1.0,11,0,2,17,4,4,3,Travel_Rarely,Sales,Below College,Marketing,Male,1,Research Scientist,Single,,,No,,3,3
2015-12-31,2968,37,5,27050,1.0,11,0,2,17,4,4,3,Travel_Rarely,Sales,Below College,Marketing,Male,1,Research Scientist,Single,,,No,,3,3
2015-12-31,1721,35,10,134580,1.0,11,0,3,17,2,4,3,Travel_Rarely,Research & Development,Doctor,Medical,Female,4,Laboratory Technician,Single,,,No,,3,3
2015-12-31,251,35,10,134580,1.0,11,0,3,17,2,4,3,Travel_Rarely,Research & Development,Doctor,Medical,Female,4,Laboratory Technician,Single,,,No,,3,3
2015-12-31,3191,35,10,134580,1.0,11,0,3,17,2,4,3,Travel_Rarely,Research & Development,Doctor,Medical,Female,4,Laboratory Technician,Single,,,No,,3,3
2015-12-31,1366,45,1,25800,8.0,17,3,3,17,2,2,1,Travel_Rarely,Sales,Master,Technical Degree,Male,1,Research Scientist,Divorced,,,No,,3,3
2015-12-31,2836,45,1,25800,8.0,17,3,3,17,2,2,1,Travel_Rarely,Sales,Master,Technical Degree,Male,1,Research Scientist,Divorced,,,No,,3,3
2015-12-31,4306,45,1,25800,8.0,17,3,3,17,2,2,3,Travel_Rarely,Sales,Master,Technical Degree,Male,1,Research Scientist,Divorced,,,No,,3,3
2015-12-31,1157,47,1,42490,2.0,13,1,2,17,1,3,3,Travel_Rarely,Research & Development,Master,Life Sciences,Male,2,Sales Executive,Single,,,No,,2,3
2015-12-31,4097,47,1,42490,2.0,13,1,2,17,1,3,3,Travel_Rarely,Research & Development,Master,Life Sciences,Male,2,Sales Executive,Single,,,No,,2,3
2015-12-31,2627,47,1,42490,2.0,13,1,2,17,1,3,3,Travel_Rarely,Research & Development,Master,Life Sciences,Male,2,Sales Executive,Single,,,No,,2,3
2015-12-31,1964,50,2,36880,0.0,11,0,3,18,4,3,3,Non-Travel,Human Resources,College,Life Sciences,Male,1,Laboratory Technician,Married,,,No,,2,3
